Academic_Year,AOS_Code,Course,Stage_Code,Course_Stage,Mode_Group,Level_Group,School,Fees_Status,Gender,White_BME,Ethnicity_Group,Disability_Description,Disability_YN,Age at Start,Age,Reason_for_Leaving,Date_Left,Enrolments,Withdrawals
2017,CBAASPDPEYZ,BA Sport Development & Physical Education (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,21,Young,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CBAASPDPE,BA Sport Development & Physical Education,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CBAASOCWK,BA Social Work,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,49,Mature,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,CBSCSPEXSYZ,BSc Sport & Exercise Science (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CBSCSPEXSYZ,BSc Sport & Exercise Science (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,CBSCHBIOSYZ,BSc Human Biosciences (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CBAASPDPE,BA Sport Development & Physical Education,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,18,Young,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,WITHD,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,19,Young,Exclusion - Unsatisfactory Response From Criminal Records Bureau,8-Nov,1,1
2017,CFDSPMSCI,FdSc Paramedic Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2017,CBSCPODIA,BSc Podiatry,ICAL,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,34,Mature,Plan To Restart Year,11-Nov,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2017,CBSCHBIOS,BSc Human Biosciences,WITHD,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,A social/communication impairment such as Asperger's syndrome/other autistic spectrum disorder,Yes,20,Young,Transferring To Another Institution,10/18/2016,1,1
2017,CBSCMIDWF,BSc Midwifery,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,22,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A mental health condition, such as depression, schizophrenia or anxiety disorder",Yes,31,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,31,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,45,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian or Asian British,No Disability,No,36,Mature,,,1,
2017,CBSCSPEXSYZ,BSc Sport & Exercise Science (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,20,Young,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,19,Young,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,39,Mature,,,1,
2017,PMSCLFHSC,MSc Leadership for Health & Social Care,ICAL,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,33,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A disability, impairment or medical condition that is not listed above",Yes,29,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Overseas,Female,BME,Asian or Asian British,No Disability,No,18,Young,,,1,
2017,CBSCPARSC,BSc Paramedic Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCSCPHNTU,BSc Specialist Community Public Health Nursing (Top-Up),ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,37,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,37,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,32,Mature,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian or Asian British,No Disability,No,23,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian or Asian British,No Disability,No,45,Mature,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,25,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,57,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,Not Known,Not Known,No Disability,No,65,Mature,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2017,CBAASPDPE,BA Sport Development & Physical Education,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,19,Young,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2017,PMSCPUBHE,MSc Public Health,ENR,1,Full-time,Postgraduate,School of Health,Overseas,Female,BME,Asian or Asian British,No Disability,No,28,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,28,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Asian or Asian British,No Disability,No,36,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,25,Mature,,,1,
2017,CBSCCHNUR,BSc Children's Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,Not Known,Not Known,No Disability,No,23,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Asian or Asian British,No Disability,No,44,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,53,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,31,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2017,CBSCSPEXSYZ,BSc Sport & Exercise Science (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,22,Mature,,,1,
2017,CBSCPARSC,BSc Paramedic Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Not Known,Female,BME,Black or Black British,No Disability,No,29,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,53,Mature,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,35,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,49,Mature,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,HEA006,APL/APEL,ENR,1,Part-time,Not Known,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,28,Mature,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,48,Mature,,,1,
2017,CBSCCHNUR,BSc Children's Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,20,Young,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,18,Young,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,PMSCADPOT,MSc Advanced Professional Practice (Occupational Therapy),ENR,1,Full-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,21,Young,,,1,
2017,CBSCHBIOS,BSc Human Biosciences,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,NUR3015P,Nurse Independent and Supplementary Prescribing (NISP) Nursing and Midwifery Council V300 Programme,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,51,Mature,,,1,
2017,CBSCHBIOS,BSc Human Biosciences,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,18,Young,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,27,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,43,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,39,Mature,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,Not Known,Not Known,No Disability,No,23,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,24,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,46,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,32,Mature,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,42,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Overseas,Female,Not Known,Not Known,No Disability,No,19,Young,,,1,
2017,PMSCSTRCO,MSc Strength & Conditioning,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Male,White,White,No Disability,No,37,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,51,Mature,,,1,
2017,CBAASPDPEYZ,BA Sport Development & Physical Education (4 Year Programme),ENR,0,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,19,Young,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,53,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Overseas,Male,BME,Asian or Asian British,No Disability,No,28,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,22,Mature,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,19,Young,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Overseas,Female,Not Known,Not Known,No Disability,No,20,Young,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Overseas,Male,Not Known,Not Known,No Disability,No,24,Mature,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,19,Young,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian or Asian British,No Disability,No,19,Young,,,1,
2017,PASSOCHEA,Associated Students (PG) - School of Health,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2017,PASSOCHEA,Associated Students (PG) - School of Health,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,42,Mature,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,18,Young,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Male,White,White,No Disability,No,25,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,35,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,45,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian or Asian British,No Disability,No,38,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,22,Mature,,,1,
2017,CBSCSPEXS,BSc Sport & Exercise Science,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,18,Young,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,27,Mature,,,1,
2017,CFDSDENNU,FdSc Dental Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,23,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2017,NUR3040,Return to Nursing Practice (Level 6),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,39,Mature,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,36,Mature,,,1,
2017,PASSOCHEA,Associated Students (PG) - School of Health,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,49,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,41,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,32,Mature,,,1,
2017,MID3023,Mentorship Programme (Unaccredited),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,26,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,36,Mature,,,1,
2017,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,Deaf or a serious hearing impairment,Yes,41,Mature,,,1,
